rowid,univid,profDept,profRatings,profAvg,profEasy,profId
652,825,History,19,3.2,2.8,106101
653,825,Economics,19,4.2,3.5,344560
654,825,"Political Science",19,4.2,3.6,284066
655,825,"Political Science",19,2.2,3.7,108067
656,825,History,19,2.8,2.2,556484
657,825,Philosophy,19,4.1,3.2,73004
658,825,Psychology,19,2.3,2.8,802969
659,825,Engineering,19,3.5,2,416913
660,825,Languages,19,4.6,3.2,63234
661,825,Philosophy,19,3.3,3,79872
662,825,Literature,19,3.7,3.9,455684
663,825,"Political Science",19,3.5,3.2,472956
664,825,Chemistry,19,4.2,3.2,374293
665,825,History,19,4.8,4.1,828810
666,825,Engineering,19,2.2,1.7,802848
667,825,Religion,19,4.6,3.3,358254
668,825,Accounting,19,2.4,2.2,390857
669,825,"Animal Science",19,4.9,4.6,1231495
670,825,Sociology,19,2.4,3.6,847242
671,825,"Political Science",19,4.2,3.3,341739
672,825,Science,19,4.3,4.4,548311
673,825,Languages,19,4,4.2,276305
674,825,Literature,19,4.6,4.6,447192
675,825,Chemistry,19,3,2.5,496743
676,825,Engineering,19,3,2.1,287589
677,825,Linguistics,18,3,3.2,398997
678,825,English,18,4.5,3.7,215914
679,825,Sociology,18,4.8,3.9,1138382
680,825,Engineering,18,2.1,2.6,390763
681,825,Management,18,4,3,477557
682,825,Languages,18,4.4,3.7,297652
683,825,"Asian Studies",18,3.4,2.7,123248
684,825,English,18,4.3,3.3,203339
685,825,"Political Science",18,4.8,3.6,172345
686,825,English,18,2.8,2.4,753490
687,825,Philosophy,18,3.4,3.7,108835
688,825,Sociology,18,4.5,4.4,1101807
689,825,Economics,18,2.2,2.3,172538
690,825,Psychology,18,4.9,4.6,354020
691,825,Psychology,18,4.9,4.6,833417
692,825,"Ecology & Evolutionary Biology",18,4.6,3,382514
693,825,Anthropology,18,2.8,2.4,1174650
694,825,Writing,18,5,3.8,1275981
695,825,Finance,18,3.5,2.7,418210
696,825,"Labor Studies",18,4.5,4.3,385398
697,825,Religion,18,3.6,3.7,763182
698,825,Biology,18,3.3,1.8,345033
699,825,English,18,4.5,2.4,757008
700,825,History,18,3,2.9,259870
701,825,Communication,18,4.1,2.6,1305148
702,825,"Political Science",18,4.2,3.4,228090
703,825,English,18,4.5,2.9,255947
704,825,Languages,18,4,2.8,295891
705,825,Physics,18,4,3.4,490058
706,825,Sociology,18,4.5,4.5,641991
707,825,English,17,3.1,2.1,798214
708,825,Chemistry,17,2.2,2.3,470598
709,825,Languages,17,2.6,2.2,210388
710,825,History,17,4.5,3.5,680033
711,825,Anthropology,17,3,3.3,3090
712,825,Theology,17,3.4,2.1,200866
713,825,"Political Science",17,3.8,3.7,396528
714,825,Marketing,17,4.6,3.8,1531403
715,825,French,17,3.7,4,87128
716,825,Journalism,17,3.6,2.8,615953
717,825,Journalism,17,2.6,3.1,264583
718,825,Languages,17,3.8,3,172416
719,825,History,17,4.1,2.7,1096058
720,825,Communication,17,2.5,3.6,136540
721,825,Economics,17,4.2,4.6,1092361
722,825,"Political Science",17,3.3,3.1,654113
723,825,History,17,4.7,3.4,379266
724,825,English,17,4.9,3.1,497290
725,825,Science,17,2.4,1.8,172404
726,825,Languages,17,4,4.2,228904
727,825,Languages,17,4.6,3.9,402808
728,825,Geography,17,4.3,3.7,406944
729,825,Philosophy,17,4.7,3.2,134217
730,825,Languages,17,4.8,4.2,87137
731,825,Science,17,3.6,3.1,82958
732,825,Languages,17,3.6,3.9,1051904
733,825,Statistics,17,2.3,3,825793
734,825,Science,17,3.7,2.8,16865
735,825,History,17,3.7,3.7,1260754
736,825,Philosophy,17,4.7,3.7,1100660
737,825,"Fine Arts",17,2.4,2.8,260082
738,825,Sociology,17,3.7,3.8,206848
739,825,"Political Science",17,3.9,2.5,776476
740,825,Humanities,17,4.3,3.7,755284
741,825,History,17,4.8,3.1,918213
742,825,Mathematics,17,2.7,1.6,343064
743,825,Biology,17,3.2,2.8,630237
744,825,"Information Science",17,1.9,2.5,152949
745,825,Marketing,17,4.4,3.9,1063157
746,825,"Social Science",17,3,2.6,108060
747,825,"African Studies",16,2.3,4.2,556996
748,825,Geography,16,2.4,2.4,1649724
749,825,"Political Science",16,2.3,1.8,177359
750,825,Philosophy,16,4.7,3.4,783638
751,825,Sociology,16,1.2,1.6,313481
752,825,English,16,3.5,3.2,317867
753,825,Music,16,3.5,3.1,126100
754,825,Anthropology,16,4.5,3.3,758548
755,825,Engineering,16,3.4,2.1,219886
756,825,Engineering,16,1.8,2,347941
757,825,English,16,4.2,3.6,215915
758,825,Languages,16,3.7,3.9,386272
759,825,Psychology,16,2.4,2.8,1246760
760,825,Medicine,16,4.8,3.6,288149
761,825,Mathematics,16,2.3,3.2,75332
762,825,History,16,4,3.6,281126
763,825,Italian,16,3.3,2.7,540486
764,825,Science,16,2.3,2.4,166097
765,825,Writing,16,4.6,3.3,898981
766,825,Anthropology,16,4.1,3.3,100398
767,825,Philosophy,16,4.7,3,215891
768,825,Economics,16,3,3.1,978830
769,825,History,16,4.3,3.6,909145
770,825,Economics,16,2.4,2.3,1469152
771,825,Communication,16,4.2,2.8,825413
772,825,Communication,16,3,2.6,1513965
773,825,Journalism,16,4.7,3.7,1207922
774,825,Journalism,16,3.1,3.1,587477
775,825,Management,16,4,3.1,1467731
776,825,Journalism,16,3.6,2.4,270616
777,825,Marketing,16,4.4,4.1,455912
778,825,Philosophy,16,4.5,3.1,215895
779,825,English,16,3.8,2.6,484395
780,825,Science,16,3.9,2.7,417462
781,825,Chemistry,16,3.7,3.2,840303
782,825,Economics,16,3,1.9,434262
783,825,"Social Work",16,3.7,2.6,370295
784,825,Physics,16,2.9,2.2,380704
785,825,Business,16,3.7,3.6,438402
786,825,Mathematics,16,3.7,3.8,728319
787,825,History,16,1.6,2.2,482644
788,825,"Information Science",16,3.1,3.4,171205
789,825,Music,16,3.9,2.9,797974
790,825,"Social Work",16,3.4,1.8,547367
791,825,Psychology,16,4.5,3.9,1323483
792,825,Mathematics,16,2.7,2.8,457802
793,825,Mathematics,16,3.1,2.8,439212
794,825,Education,16,4,3.2,241820
795,825,Economics,16,2.8,2.8,1323021
796,825,Sociology,16,1.3,1.9,327162
797,825,Mathematics,16,2.5,2.4,544629
798,825,Business,16,4,2.4,943162
799,825,Languages,16,4.9,4.1,403276
800,825,English,16,4.7,3.6,1146589
801,825,Mathematics,16,4,3.7,756220
802,825,"Art History",16,3.6,3.2,456850
803,825,Writing,16,2.6,2.3,265248
804,825,"Comparative Literature",16,4.7,4.6,483827
805,825,Chemistry,16,2.4,2.4,351254
806,825,Mathematics,16,4.4,2.8,1206166
807,825,Science,16,3.2,2.8,95841
808,825,English,15,4.5,3.6,412652
809,825,Mathematics,15,2.7,2.4,105087
810,825,Languages,15,4.6,4.7,492833
811,825,Education,15,3.5,2.9,402975
812,825,Science,15,3.9,3.4,455491
813,825,Journalism,15,3.6,3.4,531810
814,825,Communication,15,3.9,3.2,1044635
815,825,History,15,3.6,2.7,1258501
816,825,English,15,2.9,2.9,215904
817,825,"Political Science",15,4.5,4.6,1299431
818,825,"Physical Ed",15,3.6,3.8,384737
819,825,"Political Science",15,4.8,4,627487
820,825,Anthropology,15,3.6,3.3,431349
821,825,Economics,15,3,2.5,886497
822,825,English,15,2.6,1.6,992856
823,825,Languages,15,4.2,3.9,490412
824,825,Mathematics,15,1.3,1.7,162249
825,825,English,15,4.8,4.4,1491003
826,825,"Computer Science",15,2.5,3.7,2174
827,825,English,15,4.8,3.8,793292
828,825,Philosophy,15,3.4,3.2,162706
829,825,Engineering,15,4.1,2.3,771016
830,825,Business,15,4.2,4.1,527918
831,825,"Computer Science",15,2.4,2,355376
832,825,"Political Science",15,4.5,3.3,187090
833,825,English,15,4.3,2.1,1530523
834,825,Genetics,15,4.8,3.6,1757118
835,825,Psychology,15,1.4,1.9,1747861
836,825,"Information Science",15,4.4,3.9,483776
837,825,"Computer Science",15,2.2,1.3,171206
838,825,"Social Work",15,3.2,1.6,855516
839,825,English,15,3.7,2.1,1185699
840,825,Finance,15,2,2.3,591197
841,825,Mathematics,15,4.8,4.3,166717
842,825,"Computer Science",15,1.5,3.3,326596
843,825,Mathematics,15,3.2,2.3,1098319
844,825,Classics,15,4.7,4.2,908849
845,825,Mathematics,15,4,3.5,72114
846,825,History,15,4,3.7,768100
847,825,Linguistics,15,3.1,2.5,370933
848,825,"Social Science",15,3.5,3.1,117625
849,825,"Political Science",15,2.5,2.8,770159
850,825,Linguistics,15,4.2,4.1,349245
851,825,English,15,3.8,2.8,335827
852,825,"Political Science",15,4.6,3.9,147871
853,825,Mathematics,15,2.7,3,100824
854,825,English,15,4.1,3.3,1323192
855,825,Physics,15,3.7,3.7,788511
856,825,"Political Science",15,4.3,3.5,454858
857,825,Engineering,15,3.2,2.3,949826
858,825,Engineering,15,2.4,2.7,123668
859,825,"Political Science",14,3.5,3.5,281358
860,825,History,14,4,2.6,490004
861,825,Mathematics,14,2.4,1.8,484494
862,825,English,14,2.6,3.4,1097225
863,825,Spanish,14,4.8,4.3,397855
864,825,Journalism,14,2.7,3.6,534008
865,825,Languages,14,4.4,4.1,787649
866,825,"Political Science",14,4.6,4,1140446
867,825,Mathematics,14,3.8,3.3,145042
868,825,English,14,4.4,3.1,157217
869,825,"Labor Studies",14,4.6,4.1,708905
870,825,Engineering,14,3.5,3.3,707861
871,825,Sociology,14,3.7,3.9,1225971
872,825,Physics,14,4.7,3.8,962248
873,825,Statistics,14,3.8,3.4,1001532
874,825,Economics,14,2.8,3.1,1287429
875,825,Accounting,14,2.5,1.8,461962
876,825,Languages,14,4.2,4.1,830371
877,825,Journalism,14,4.6,3.7,341797
878,825,Writing,14,2.8,2.1,1109177
879,825,Languages,14,4.8,4.1,837597
880,825,"Political Science",14,2.8,3.1,245606
881,825,Writing,14,2,2.9,742049
882,825,Philosophy,14,2.9,4.1,284367
883,825,History,14,3.7,3.1,275247
884,825,"Labor Studies",14,3.4,3.5,478534
885,825,Languages,14,4.7,4,398992
886,825,Nursing,14,4.4,4.4,754360
887,825,Engineering,14,1.8,2.6,221889
888,825,Mathematics,14,2.4,2.6,1401328
889,825,"Social Work",14,3.6,3.5,822670
890,825,Languages,14,3.3,2.9,85695
891,825,"Health Science",14,3.8,3,742837
892,825,English,14,3.4,2.4,541434
893,825,Sociology,14,4.8,4.7,950194
894,825,"Art History",14,3.2,2,1013019
895,825,History,14,3.6,4.2,321946
896,825,Education,14,4.1,3.6,474587
897,825,Mathematics,14,4,2.4,1068934
898,825,Geology,14,3.4,2.4,593325
899,825,Mathematics,14,3.9,3.6,273031
900,825,Engineering,14,2.5,1.9,596187
901,825,Chemistry,14,3.4,3.3,795919
902,825,Business,14,2.8,2.3,477553
903,825,History,14,3.9,2.6,425188
904,825,Mathematics,14,3.7,3.4,1176933
905,825,English,14,3.6,2.5,787428
906,825,Languages,14,4.1,3.2,187832
907,825,Mathematics,14,3.4,2.3,673783
908,825,Sociology,14,3.5,3.4,898191
909,825,"Labor Studies",14,4.5,3.9,405171
910,825,Languages,14,4,3.9,390505
911,825,Philosophy,14,2.1,2.1,401349
912,825,"Computer Science",14,3.4,3.7,2177
913,825,"Public Health",13,3.8,4.5,1060520
914,825,Literature,13,4.6,3.7,147898
915,825,Engineering,13,2.9,2.2,176799
916,825,Communication,13,2.5,2.3,1231741
917,825,Microbiology,13,4.5,3.9,846928
918,825,"Computer Science",13,2.6,2.9,173951
919,825,Chemistry,13,3.2,3,189372
920,825,English,13,4.3,2.9,257870
921,825,Sociology,13,4.8,4.7,650009
922,825,Geology,13,2.2,2.4,343247
923,825,Sociology,13,4.7,3,456414
924,825,Sociology,13,2.7,2,1041195
925,825,Geography,13,3.1,3.5,1534369
926,825,Journalism,13,3.7,2.5,276162
927,825,English,13,4.3,4.3,52157
928,825,Engineering,13,3.3,4.1,347939
929,825,Languages,13,4.2,4.1,527963
930,825,"Information Science",13,4.5,2.9,744369
931,825,Physics,13,2.2,2.5,1257759
932,825,English,13,2.5,2.9,472486
933,825,Psychology,13,3.9,3.5,901421
934,825,Communication,13,2.6,2.8,116833
935,825,Engineering,13,2.1,1.4,171859
936,825,Geography,13,4.6,3.9,321527
937,825,Mathematics,13,3.7,2.8,1316300
938,825,Anthropology,13,3.5,3.8,916032
939,825,English,13,4.6,3.5,894935
940,825,History,13,4.1,3.2,406430
941,825,"Social Work",13,5,4.2,1059123
942,825,Nursing,13,3.4,2.3,274761
943,825,Finance,13,2.9,2.8,1442799
944,825,English,13,4.2,3.5,415857
945,825,History,13,4,3.8,1360999
946,825,"Public Health",13,4.5,4.4,939310
947,825,Statistics,13,2.7,2.3,347442
948,825,Sociology,13,4.4,3.9,423149
949,825,Engineering,13,4.7,4.4,162251
950,825,Japanese,13,4.8,3.5,1370894
951,825,Economics,13,3.7,3.3,794907
952,825,"Fine Arts",13,2.4,3.3,402418
953,825,Literature,13,4,3.5,783882
954,825,Languages,13,4.2,4,599748
955,825,Economics,13,4.8,3,188483
956,825,English,13,4,1.9,1769441
957,825,Italian,13,3.8,3.1,492506
958,825,"Political Science",13,4.2,3.8,1616843
959,825,Mathematics,13,2.7,1.9,1746130
960,825,Mathematics,13,4.6,3.4,487703
961,825,"Environmental Science",13,3.1,2.8,1209107
962,825,Accounting,13,3.2,2.4,1768552
963,825,English,13,4.3,2.6,755323
964,825,Sociology,13,3.6,3.8,687814
965,825,Education,13,4.1,4.2,347134
966,825,"Social Work",13,4,3.8,559880
967,825,Economics,13,4.8,4.5,971063
968,825,Engineering,13,4.6,3.5,444666
969,825,Chemistry,13,2.2,1.8,1247592
970,825,English,13,2.6,2.4,802381
971,825,History,13,2.5,3.4,1207590
972,825,Philosophy,13,4.4,3.8,400698
973,825,Anthropology,13,4,3,1091594
974,825,Chinese,13,4.2,2.9,621493
975,825,Writing,13,2.7,1.7,1366518
976,825,Literature,12,2.2,3,489167
977,825,Biology,12,4.4,2.9,691603
978,825,Education,12,3.1,2.8,808085
979,825,Economics,12,3.5,2.8,1216200
980,825,English,12,4.5,2.9,1170691
981,825,Philosophy,12,4.5,3.8,215887
982,825,Sociology,12,3,1.9,702117
983,825,Business,12,2,2.2,495984
984,825,"Art History",12,3.8,2.4,268692
985,825,Psychology,12,2.8,2.9,713899
986,825,Psychology,12,3.9,3,1519577
987,825,Sociology,12,5,4.9,1647744
988,825,Communication,12,2.7,2.1,1286792
989,825,Education,12,4.6,3.6,341494
990,825,German,12,3.7,3.3,231294
991,825,English,12,3.5,3.2,53363
992,825,Communication,12,3.9,4.2,1356705
993,825,"Labor Studies",12,3.8,3.8,1203506
994,825,Psychology,12,1.6,1.8,855607
995,825,"Political Science",12,4.4,3.2,456590
996,825,Communication,12,4.8,3.2,1365888
997,825,English,12,3,2.7,215918
998,825,Anthropology,12,3.7,3.2,387352
999,825,"Art History",12,4.3,3.8,720177
1000,825,Writing,12,4,2.8,552590
1001,825,Anthropology,12,2.5,2.5,751546
1002,825,Education,12,4.9,4.6,911625
1003,825,Mathematics,12,3.4,3.1,149246
1004,825,History,12,4.6,4.1,202992
1005,825,History,12,3.6,3.7,1449385
1006,825,Philosophy,12,2.5,3.4,910562
1007,825,English,12,2,3.7,198612
1008,825,"Social Science",12,3.8,4.2,1211760
1009,825,Sociology,12,2,1.8,385622
1010,825,Engineering,12,3.4,2.8,649415
1011,825,Classics,12,4.9,3.8,583264
1012,825,"Computer Science",12,3.7,2.1,409364
1013,825,Management,12,3.7,2.9,630525
1014,825,Mathematics,12,4.1,3.4,87671
1015,825,History,12,3.3,2.5,379277
1016,825,Communication,12,4.5,4.8,307346
1017,825,Geology,12,3.4,2.9,789147
1018,825,Philosophy,12,4,3.8,1105952
1019,825,"Health Science",12,3.5,3.2,874663
1020,825,English,12,3.8,3.3,492631
1021,825,"Political Science",12,4.2,3.7,278848
1022,825,Religion,12,4.7,3.8,1053287
1023,825,"Labor Studies",12,4.5,4.2,391004
1024,825,English,12,4.6,2.6,1116540
1025,825,English,12,4,3,1352761
1026,825,History,12,2.9,3.2,768103
1027,825,English,12,4.2,3,153679
1028,825,History,12,4.8,3.4,524869
1029,825,Languages,12,4.5,3.9,1028439
1030,825,"Social Work",12,3.7,2.1,910577
1031,825,Languages,12,3.8,3.2,87123
1032,825,"Art History",12,4.1,3.2,1120205
1033,825,"Political Science",12,4,3,1525808
1034,825,Biology,12,3.9,4.7,1043329
1035,825,Journalism,12,2.8,3.2,711052
1036,825,Sociology,12,4.7,4.5,384730
1037,825,"Art History",12,4.8,3.5,474412
1038,825,"African Studies",12,2.8,4,539806
1039,825,Japanese,12,4.6,3.4,779441
1040,825,Business,12,4.4,3.1,1446066
1041,825,Languages,12,3,4.1,105008
1042,825,Mathematics,12,4,3.8,208430
1043,825,Geology,12,4.3,4.6,911324
1044,825,English,12,1.5,2.1,558874
1045,825,Engineering,12,4.5,2.7,788084
1046,825,Literature,12,4.4,3,463357
1047,825,Engineering,12,3.8,2.7,236267
1048,825,"Computer Science",12,4.4,3.5,380831
1049,825,English,12,3.5,3,609456
1050,825,"Comparative Literature",12,3,3.3,1113602
1051,825,Mathematics,12,1.4,1,1842075
1052,825,Sociology,12,4,3.7,830659
1053,825,"Social Work",12,4.9,3.4,822674
1054,825,Communication,12,2.3,3.6,1338003
1055,825,Religion,12,3.1,3.2,1272535
1056,825,Languages,12,4.9,4.4,260732
1057,825,Psychology,12,4,2.7,272045
1058,825,Communication,12,3.5,2.5,1673993
1059,825,"Political Science",12,4.3,3,536528
1060,825,Physics,12,3.2,3.8,326226
1061,825,Communication,11,4.1,2.9,310268
1062,825,Geology,11,4,3.7,1615263
1063,825,Literature,11,2.3,2.1,474439
1064,825,English,11,3.2,2.5,593352
1065,825,"Labor Studies",11,3.8,3.3,980113
1066,825,Music,11,4.9,3.2,144053
1067,825,English,11,4.9,3.5,948438
1068,825,Biology,11,3,2.3,582287
1069,825,"American Studies",11,4.3,2.8,1030909
1070,825,Economics,11,3,2.8,223153
1071,825,Business,11,3.7,3.1,477556
1072,825,Spanish,11,4.8,4.4,410619
1073,825,Journalism,11,4.8,3.6,336806
1074,825,Mathematics,11,1.6,2,430110
1075,825,Economics,11,4.4,2.2,111741
1076,825,"Urban Studies",11,4.4,3.4,639987
1077,825,Science,11,3.6,3.4,128799
1078,825,Psychology,11,4.3,4,1013267
1079,825,"Public Health",11,2.8,2.7,1303242
1080,825,"Social Work",11,4.2,3.3,803328
1081,825,Engineering,11,3.5,3.5,487012
1082,825,English,11,2.2,2.3,289699
1083,825,"Art History",11,4.6,3.5,1181674
1084,825,Biology,11,4.9,3.5,413403
1085,825,Languages,11,4.7,3.5,435299
1086,825,Communication,11,3.3,3.5,394621
1087,825,Criminology,11,4.9,4.6,1615325
1088,825,English,11,3.3,3.4,1138751
1089,825,English,11,3.9,3.5,825776
1090,825,English,11,4.7,3.5,1551354
1091,825,History,11,4.4,4.7,134970
1092,825,Theology,11,3.5,2,275166
1093,825,English,11,3.1,2.4,1281213
1094,825,Mathematics,11,2.8,2.1,762914
1095,825,Classics,11,4.6,3.9,762029
1096,825,Communication,11,1.7,1.9,1758238
1097,825,History,11,4.5,4,281500
1098,825,Sociology,11,4.6,3.3,500144
1099,825,Journalism,11,3.3,3.8,423122
1100,825,Geology,11,2.9,2.5,278338
1101,825,"Health Science",11,3.4,3.5,800421
1102,825,"Comparative Literature",11,2.5,2.6,1120564
1103,825,"Political Science",11,4.9,3.2,613040
1104,825,"Social Work",11,3.3,4,855907
1105,825,"Political Science",11,4.1,2.4,878946
1106,825,Science,11,3,1.8,106707
1107,825,English,11,2.4,1.9,493645
1108,825,History,11,3,3.5,483829
1109,825,Theater,11,4.1,2.4,632471
1110,825,"Comparative Literature",11,4.7,3.5,950014
1111,825,Mathematics,11,3.8,3,203379
1112,825,Mathematics,11,4.4,3,676686
1113,825,English,11,2.9,2.6,539528
1114,825,Mathematics,11,2,2.5,459213
1115,825,English,11,4.3,4,212400
1116,825,Literature,11,2.4,2.9,1255863
1117,825,Engineering,11,3,1.6,451889
1118,825,Journalism,11,3.3,3.4,276164
1119,825,Mathematics,11,4.5,4.4,1589400
1120,825,Economics,11,3.9,3.9,384328
1121,825,Japanese,11,3.6,3.5,1328953
1122,825,Science,11,2,1.8,52115
1123,825,"Environmental Science",11,3.4,2.8,1357838
1124,825,"Criminal Justice",11,3.3,4,1180972
1125,825,Economics,11,2.7,4,1236784
1126,825,Spanish,11,4.6,4.4,845089
1127,825,Science,11,3.2,1.8,455476
1128,825,Accounting,11,3.8,2.8,1519052
1129,825,Science,11,2.9,2.7,22057
1130,825,"Art History",11,4.6,4.2,902600
1131,825,Physics,11,4.4,4.2,799273
1132,825,Engineering,11,4.9,4.2,208710
1133,825,"Cognitive Science",11,2.5,2.4,1535187
1134,825,"Computer Science",11,4.6,4,390754
1135,825,Economics,11,3.5,2.8,558723
1136,825,Literature,11,2.3,2.7,275186
1137,825,Communication,11,4.9,4.6,1007793
1138,825,Languages,11,4.4,3.2,590794
1139,825,Chemistry,11,4.3,3.3,485088
1140,825,"Political Science",11,4.2,4.3,960868
1141,825,Mathematics,11,3.4,3.3,383943
1142,825,English,11,4.4,2.6,833014
1143,825,Italian,11,4.6,3.8,565202
1144,825,"Urban Studies",11,3.5,3.4,542352
1145,825,Education,11,4.7,4.6,291361
1146,825,Geography,11,4.2,3.5,392207
1147,825,"Labor Studies",11,4.5,2.5,905341
1148,825,Psychology,11,3.7,2.3,485183
1149,825,Biology,11,4.7,3.2,576568
1150,825,Philosophy,11,4.6,4.4,442860
1151,825,Sociology,11,3.1,2.6,186982
1152,825,Mathematics,11,1.9,2.1,619035
1153,825,Languages,11,4.2,3.6,295886
1154,825,Writing,11,2,1.9,725217
1155,825,English,11,4.1,4,202417
1156,825,"Health Science",11,1.9,3.1,464697
1157,825,Languages,11,4,3,106850
1158,825,"Computer Science",11,2.5,2.6,297529
1159,825,English,11,4.6,4,423057
1160,825,Religion,11,4.7,3.5,1324562
1161,825,Statistics,11,1.1,2.3,1808192
1162,825,Mathematics,11,4,2.8,737105
1163,825,Design,11,3.8,3,454904
1164,825,Mathematics,11,5,4.3,352624
1165,825,"Art History",11,4.9,3.6,341965
1166,825,Communication,11,3.2,3,61194
1167,825,Economics,11,3.8,3.1,593328
1168,825,Chemistry,11,1.1,1.5,426782
1169,825,Music,11,3.7,3.6,395484
1170,825,English,11,3.5,3.2,455957
1171,825,Philosophy,11,2.6,2.2,1185756
1172,825,Education,11,4.3,4.4,545095
1173,825,"Political Science",11,4.6,3.6,338358
1174,825,"African Studies",11,4.2,3.8,1287257
1175,825,History,11,4.2,2.9,507290
1176,825,Finance,11,4.3,3.4,1233305
1177,825,Mathematics,11,4.1,3.4,885320
1178,825,"Fine Arts",11,3,3.5,492744
1179,825,"Political Science",11,4.5,3.5,269453
1180,825,"Computer Science",11,1.8,2.5,1264354
1181,825,"Political Science",10,4.2,3,756398
1182,825,Philosophy,10,4.6,4.5,1076424
1183,825,"Physical Ed",10,4.6,3,321531
1184,825,Economics,10,2.2,2.6,557903
1185,825,Mathematics,10,4.7,4,916885
1186,825,French,10,4.7,4,593373
1187,825,"Computer Science",10,4.1,3.2,608
1188,825,Languages,10,2.8,3.5,455655
1189,825,Physics,10,4.6,3.1,332649
1190,825,English,10,2.6,2.5,639719
1191,825,"Labor Studies",10,2.5,3.9,890502
1192,825,"African Studies",10,3.4,4.6,777640
1193,825,Marketing,10,3.4,3.9,949031
1194,825,Geography,10,4.7,3.1,1098831
1195,825,"Creative Writing",10,4.8,3.7,1270770
1196,825,Mathematics,10,2.3,2.2,1268648
1197,825,Geography,10,2.8,3.1,738379
1198,825,Mathematics,10,4,3.7,373930
1199,825,Languages,10,3.8,3,491224
1200,825,Economics,10,3.6,2.7,466175
1201,825,English,10,4.2,5,776469
1202,825,History,10,1.9,2.1,354799
1203,825,Communication,10,4.8,3.5,270687
1204,825,Education,10,2.8,2.9,454785
1205,825,Philosophy,10,4.7,4.4,635983
1206,825,French,10,4.7,3.1,552423
1207,825,Chemistry,10,3.9,3.3,317875
